series,experiment,strategy,mode,rep,nodes,ranks,cores_per_rank,nx,ny,nz,num_iter,local_nx,local_ny,total_time,max_comm,max_compute,avg_comm,avg_compute,avg_pack,avg_send,avg_wait,binary,command,env_overrides,srun_extra,app_extra,git_commit,git_branch,git_dirty,slurm_jobid,t_start,t_start_approx,wall_s,metadata_source,source_file
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,1,1,4,1,1024,1024,64,1024,-1,-1,25.20172,1.118117,19.26693,0.883106,19.03447,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,866970,2026-09-15T15:54:55+02:00,0,44.351,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N1_n4_c1_rep1.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,2,1,4,1,1024,1024,64,1024,-1,-1,25.21863,1.158962,19.14223,0.9961479,18.92172,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,866975,2026-09-15T15:57:53+02:00,0,45.522,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N1_n4_c1_rep2.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,3,1,4,1,1024,1024,64,1024,-1,-1,25.63091,1.652815,19.55474,1.228991,19.09485,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867012,2026-09-15T16:00:47+02:00,0,44.482,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N1_n4_c1_rep3.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,1,2,8,1,1024,1024,64,1024,-1,-1,9.890404,0.495258,7.905624,0.4380094,7.792633,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867049,2026-09-15T16:04:19+02:00,0,31.443,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N2_n8_c1_rep1.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,2,2,8,1,1024,1024,64,1024,-1,-1,9.958987,0.6352009,7.928776,0.5150258,7.785105,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867059,2026-09-15T16:06:24+02:00,0,31.057,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N2_n8_c1_rep2.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,3,2,8,1,1024,1024,64,1024,-1,-1,9.949431,0.5899731,7.937206,0.4703648,7.819332,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867065,2026-09-15T16:08:37+02:00,0,33.502,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N2_n8_c1_rep3.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,1,4,16,1,1024,1024,64,1024,-1,-1,4.292302,0.4082265,3.268956,0.3221176,3.223841,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867073,2026-09-15T16:11:21+02:00,0,27.313,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N4_n16_c1_rep1.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,2,4,16,1,1024,1024,64,1024,-1,-1,4.301367,0.3937701,3.283418,0.3276282,3.226294,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867078,2026-09-15T16:13:10+02:00,0,28.473,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N4_n16_c1_rep2.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,3,4,16,1,1024,1024,64,1024,-1,-1,4.297066,0.4337563,3.28122,0.3382313,3.212651,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867082,2026-09-15T16:15:01+02:00,0,28.05,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N4_n16_c1_rep3.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,1,8,32,1,1024,1024,64,1024,-1,-1,2.209836,0.2902165,1.634193,0.2371433,1.583141,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867136,2026-09-15T16:32:51+02:00,0,24.913,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N8_n32_c1_rep1.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,2,8,32,1,1024,1024,64,1024,-1,-1,2.19088,0.2637315,1.613065,0.2198583,1.581784,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867145,2026-09-15T16:34:31+02:00,0,25.618,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N8_n32_c1_rep2.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,3,8,32,1,1024,1024,64,1024,-1,-1,2.20187,0.2653473,1.624892,0.2278826,1.584245,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867149,2026-09-15T16:36:11+02:00,0,24.4,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N8_n32_c1_rep3.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,1,16,64,1,1024,1024,64,1024,-1,-1,1.325862,0.2157636,0.9058934,0.1894396,0.8741932,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867228,2026-09-15T16:58:07+02:00,0,29.86,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N16_n64_c1_rep1.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,2,16,64,1,1024,1024,64,1024,-1,-1,1.321994,0.2221724,0.8997582,0.19032,0.8703257,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867233,2026-09-15T16:59:58+02:00,0,26.571,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N16_n64_c1_rep2.py
results_comm_strats_strong/sendrecv,results_comm_strats_strong,sendrecv,strong,3,16,64,1,1024,1024,64,1024,-1,-1,1.320331,0.2182976,0.8922039,0.1900275,0.8689102,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv,85786f911054318eb65412916fee493cde4e3336,main,1,867239,2026-09-15T17:01:43+02:00,0,24.907,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_N16_n64_c1_rep3.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,1,1,4,1,1024,1024,64,1024,-1,-1,25.03931,1.086437,18.98743,0.9305766,18.82906,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,866969,2026-09-15T15:54:11+02:00,0,43.009,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N1_n4_c1_rep1.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,2,1,4,1,1024,1024,64,1024,-1,-1,25.04398,1.018421,18.85151,0.9447358,18.79948,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,866974,2026-09-15T15:57:06+02:00,0,46.54,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N1_n4_c1_rep2.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,3,1,4,1,1024,1024,64,1024,-1,-1,25.50438,1.395633,19.36381,1.123392,19.04688,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 1 -n 4 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867009,2026-09-15T16:00:02+02:00,0,44.669,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N1_n4_c1_rep3.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,1,2,8,1,1024,1024,64,1024,-1,-1,10.00595,0.6187659,7.893402,0.5464609,7.804208,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867048,2026-09-15T16:03:48+02:00,0,31.102,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N2_n8_c1_rep1.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,2,2,8,1,1024,1024,64,1024,-1,-1,9.964081,0.5988043,7.89045,0.5232236,7.787335,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867054,2026-09-15T16:05:53+02:00,0,31.13,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N2_n8_c1_rep2.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,3,2,8,1,1024,1024,64,1024,-1,-1,10.09355,0.6785893,7.903662,0.6304473,7.79916,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 2 -n 8 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867064,2026-09-15T16:08:04+02:00,0,33.459,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N2_n8_c1_rep3.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,1,4,16,1,1024,1024,64,1024,-1,-1,4.390742,0.5156902,3.325425,0.4245414,3.218348,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867072,2026-09-15T16:10:53+02:00,0,27.953,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N4_n16_c1_rep1.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,2,4,16,1,1024,1024,64,1024,-1,-1,4.405701,0.5245215,3.318334,0.4172192,3.239905,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867076,2026-09-15T16:12:42+02:00,0,27.645,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N4_n16_c1_rep2.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,3,4,16,1,1024,1024,64,1024,-1,-1,4.435733,0.5539503,3.33637,0.449481,3.236831,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 4 -n 16 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867081,2026-09-15T16:14:34+02:00,0,26.881,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N4_n16_c1_rep3.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,1,8,32,1,1024,1024,64,1024,-1,-1,2.252369,0.3194069,1.630989,0.2702523,1.590256,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867134,2026-09-15T16:32:25+02:00,0,26.204,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N8_n32_c1_rep1.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,2,8,32,1,1024,1024,64,1024,-1,-1,2.229847,0.2906138,1.612304,0.2577932,1.582015,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867142,2026-09-15T16:34:05+02:00,0,25.805,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N8_n32_c1_rep2.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,3,8,32,1,1024,1024,64,1024,-1,-1,2.247002,0.3113709,1.621525,0.2696581,1.587925,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 8 -n 32 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867148,2026-09-15T16:35:46+02:00,0,24.419,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N8_n32_c1_rep3.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,1,16,64,1,1024,1024,64,1024,-1,-1,1.395364,0.2626799,0.9280147,0.2315517,0.8976338,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867227,2026-09-15T16:57:47+02:00,0,19.629,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N16_n64_c1_rep1.py
results_comm_strats_strong/sendrecv_evenodd,results_comm_strats_strong,sendrecv_evenodd,strong,2,16,64,1,1024,1024,64,1024,-1,-1,1.362538,0.2606502,0.9081346,0.230409,0.8706872,nan,nan,nan,./stencil2d-comm_strats_timer.x,env OMP_NUM_THREADS=1 srun -A hpc4wc-course2026-ethz --uenv=prgenv-gnu/26.3:v1 --view=default -N 16 -n 64 -c 1 --ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15 ./stencil2d-comm_strats_timer.x --nx 1024 --ny 1024 --nz 64 --num_iter 1024 --comm_strategy sendrecv_evenodd,OMP_NUM_THREADS=1,--ntasks-per-node=4 --gpus-per-task=1 --cpu-bind=cores -t 15,--comm_strategy sendrecv_evenodd,85786f911054318eb65412916fee493cde4e3336,main,1,867232,2026-09-15T16:59:33+02:00,0,25.497,recorded,results/blocking_non_blocking/results_comm_strats_strong/result_sendrecv_evenodd_N16_n64_c1_rep2.py
